0,0,0,0,0
28493,12.0,-31.2,Unspecified,Ocean
28494,12.0,-32.8,Unspecified,Ocean
28495,12.0,-33.9,Unspecified,Ocean
28497,14.9,-17.0,Département de Tivaouane,Thiès
28498,14.3,-18.9,Unspecified,Ocean
28499,14.1,-20.5,Unspecified,Ocean
28500,14.0,-22.7,Unspecified,Ocean
28501,14.0,-24.5,Unspecified,Ocean
28503,19.5,-17.1,Unspecified,Ocean
28504,19.0,-18.2,Unspecified,Ocean
28505,18.1,-19.8,Unspecified,Ocean
28506,17.5,-21.0,Unspecified,Ocean
28507,16.5,-22.3,Unspecified,Ocean
28508,15.1,-23.9,Unspecified,Santiago
28509,14.0,-25.0,Unspecified,Ocean
28510,12.9,-26.6,Unspecified,Ocean
28511,12.0,-27.9,Unspecified,Ocean
28512,11.5,-28.9,Unspecified,Ocean
28513,11.0,-30.0,Unspecified,Ocean
28514,11.3,-31.1,Unspecified,Ocean
28515,10.0,-32.0,Unspecified,Ocean
28517,12.9,-13.0,Unspecified,Kédougou
28518,13.0,-14.0,Vélingara,Kolda
28519,13.1,-15.6,Unspecified,Sedhiou
28520,13.1,-17.1,Unspecified,Ocean
28521,13.0,-18.9,Unspecified,Ocean
28522,13.0,-19.9,Unspecified,Ocean
28523,13.0,-20.8,Unspecified,Ocean
28524,13.0,-21.5,Unspecified,Ocean
28525,13.0,-22.4,Unspecified,Ocean
28526,13.0,-23.4,Unspecified,Ocean
28527,13.1,-24.8,Unspecified,Ocean
28528,13.2,-25.9,Unspecified,Ocean
28529,13.4,-26.8,Unspecified,Ocean
28530,13.6,-27.8,Unspecified,Ocean
28531,13.8,-28.8,Unspecified,Ocean
28532,13.8,-30.0,Unspecified,Ocean
28533,13.8,-31.0,Unspecified,Ocean
28534,13.8,-32.0,Unspecified,Ocean
28535,13.9,-33.1,Unspecified,Ocean
28536,14.0,-34.0,Unspecified,Ocean
28537,14.0,-35.0,Unspecified,Ocean
28538,14.0,-36.0,Unspecified,Ocean
28539,14.0,-37.0,Unspecified,Ocean
28540,14.0,-38.0,Unspecified,Ocean
28541,14.0,-39.0,Unspecified,Ocean
28543,18.0,-16.1,Unspecified,Nouakchott
28544,18.0,-17.0,Unspecified,Ocean
28545,17.9,-17.9,Unspecified,Ocean
28546,17.7,-18.8,Unspecified,Ocean
28547,17.4,-19.7,Unspecified,Ocean
28548,17.0,-20.8,Unspecified,Ocean
28549,17.0,-22.0,Unspecified,Ocean
28550,17.0,-23.1,Unspecified,Ocean
28551,16.9,-24.1,Unspecified,Ocean
28552,16.9,-25.2,Unspecified,Porto Novo
28553,17.0,-26.7,Unspecified,Ocean
28554,17.0,-27.9,Unspecified,Ocean
28555,17.0,-29.1,Unspecified,Ocean
28557,21.1,-17.0,Nouadhibou,Dakhlet Nouâdhibou
28558,20.9,-17.8,Unspecified,Ocean
28559,20.1,-18.1,Unspecified,Ocean
28560,19.4,-19.2,Unspecified,Ocean
28561,18.6,-20.0,Unspecified,Ocean
28562,18.0,-21.0,Unspecified,Ocean
28563,17.0,-22.1,Unspecified,Ocean
28564,16.1,-23.1,Unspecified,Ocean
28565,15.6,-24.1,Unspecified,Ocean
28566,15.2,-25.1,Unspecified,Ocean
28567,14.9,-26.2,Unspecified,Ocean
28568,14.5,-27.5,Unspecified,Ocean
28569,13.9,-28.9,Unspecified,Ocean
28570,13.0,-30.3,Unspecified,Ocean
28571,12.8,-31.9,Unspecified,Ocean
28572,12.2,-33.9,Unspecified,Ocean
28573,12.0,-35.0,Unspecified,Ocean
28575,15.8,-35.8,Unspecified,Ocean
28576,16.4,-36.9,Unspecified,Ocean
28577,17.1,-37.8,Unspecified,Ocean
28578,17.8,-39.0,Unspecified,Ocean
28579,18.5,-40.1,Unspecified,Ocean
28580,19.2,-41.5,Unspecified,Ocean
28581,19.8,-42.8,Unspecified,Ocean
28582,20.9,-44.8,Unspecified,Ocean
28583,22.0,-46.2,Unspecified,Ocean
28584,23.2,-47.6,Unspecified,Ocean
28585,24.3,-49.0,Unspecified,Ocean
28586,25.3,-49.7,Unspecified,Ocean
28587,26.3,-51.0,Unspecified,Ocean
28588,27.5,-51.8,Unspecified,Ocean
28589,28.7,-52.7,Unspecified,Ocean
28590,29.9,-53.8,Unspecified,Ocean
28591,30.8,-55.1,Unspecified,Ocean
28592,31.9,-56.3,Unspecified,Ocean
28593,33.2,-56.8,Unspecified,Ocean
28594,34.5,-56.9,Unspecified,Ocean
28595,36.1,-56.7,Unspecified,Ocean
28596,37.6,-55.8,Unspecified,Ocean
28597,39.2,-54.9,Unspecified,Ocean
28598,40.7,-53.8,Unspecified,Ocean
28599,43.3,-52.0,Unspecified,Ocean
28600,44.6,-51.2,Unspecified,Ocean
28601,45.8,-48.6,Unspecified,Ocean
28602,46.6,-46.0,Unspecified,Ocean
28603,46.7,-45.7,Unspecified,Ocean
28605,15.4,-20.3,Unspecified,Ocean
28606,15.7,-21.7,Unspecified,Ocean
28607,15.9,-23.1,Unspecified,Ocean
28608,16.1,-24.5,Unspecified,Ocean
28609,16.4,-26.0,Unspecified,Ocean
28610,16.8,-27.5,Unspecified,Ocean
28611,17.1,-29.0,Unspecified,Ocean
28612,17.5,-30.7,Unspecified,Ocean
28613,18.0,-32.1,Unspecified,Ocean
28614,18.6,-33.5,Unspecified,Ocean
28615,19.3,-34.7,Unspecified,Ocean
28616,20.0,-35.8,Unspecified,Ocean
28617,20.7,-36.8,Unspecified,Ocean
28618,21.7,-37.6,Unspecified,Ocean
28619,22.7,-38.0,Unspecified,Ocean
28620,23.7,-38.3,Unspecified,Ocean
28621,24.8,-38.8,Unspecified,Ocean
28622,25.8,-39.1,Unspecified,Ocean
28623,26.3,-39.4,Unspecified,Ocean
28624,26.7,-39.6,Unspecified,Ocean
28625,26.6,-40.4,Unspecified,Ocean
28626,26.5,-41.4,Unspecified,Ocean
28627,26.4,-42.7,Unspecified,Ocean
28628,26.3,-43.9,Unspecified,Ocean
28629,26.2,-45.0,Unspecified,Ocean
28630,26.1,-46.2,Unspecified,Ocean
28631,26.0,-47.3,Unspecified,Ocean
28632,26.2,-48.7,Unspecified,Ocean
28633,26.5,-49.3,Unspecified,Ocean
28634,26.8,-49.7,Unspecified,Ocean
28635,27.3,-50.2,Unspecified,Ocean
28636,27.7,-50.7,Unspecified,Ocean
28637,27.9,-50.9,Unspecified,Ocean
28638,28.2,-51.2,Unspecified,Ocean
28639,28.4,-51.5,Unspecified,Ocean
28640,28.8,-51.9,Unspecified,Ocean
28641,29.0,-52.2,Unspecified,Ocean
28642,29.4,-52.6,Unspecified,Ocean
28643,30.0,-53.3,Unspecified,Ocean
28644,30.8,-54.1,Unspecified,Ocean
28645,31.7,-54.9,Unspecified,Ocean
28646,32.6,-55.8,Unspecified,Ocean
28647,33.5,-56.6,Unspecified,Ocean
28648,34.5,-57.2,Unspecified,Ocean
28649,35.6,-57.6,Unspecified,Ocean
28650,36.7,-57.8,Unspecified,Ocean
28651,37.8,-57.8,Unspecified,Ocean
28652,38.9,-57.8,Unspecified,Ocean
28653,40.0,-56.9,Unspecified,Ocean
28654,40.8,-55.1,Unspecified,Ocean
28655,41.4,-53.0,Unspecified,Ocean
28656,41.9,-50.7,Unspecified,Ocean
28657,42.3,-47.8,Unspecified,Ocean
28658,42.7,-44.8,Unspecified,Ocean
28659,43.0,-41.8,Unspecified,Ocean
28660,43.4,-38.5,Unspecified,Ocean
28661,44.0,-35.0,Unspecified,Ocean
28662,44.5,-31.5,Unspecified,Ocean
28663,44.9,-28.0,Unspecified,Ocean
28664,44.8,-24.8,Unspecified,Ocean
28665,44.6,-21.5,Unspecified,Ocean
28666,44.3,-18.1,Unspecified,Ocean
28667,44.0,-15.0,Unspecified,Ocean
28668,44.2,-11.8,Unspecified,Ocean
28669,44.3,-8.5,Unspecified,Ocean
28670,44.6,-5.1,Unspecified,Ocean
28671,44.8,-1.8,Unspecified,Ocean
28672,45.1,-1.5,Unspecified,Ocean
28674,14.0,-57.0,Unspecified,Ocean
28675,13.9,-57.8,Unspecified,Ocean
28676,13.8,-58.5,Unspecified,Ocean
28677,13.7,-59.3,Unspecified,Ocean
28678,13.6,-60.0,Unspecified,Ocean
28679,13.6,-60.2,Unspecified,Ocean
28680,13.7,-60.5,Unspecified,Ocean
28681,13.8,-60.7,Unspecified,Ocean
28682,13.9,-60.8,Unspecified,Dennery
28683,14.0,-61.1,Unspecified,Anse La Raye
28684,14.2,-61.5,Unspecified,Ocean
28685,14.4,-61.9,Unspecified,Ocean
28686,14.5,-62.2,Unspecified,Ocean
28687,14.7,-62.9,Unspecified,Ocean
28688,15.0,-63.7,Unspecified,Ocean
28689,15.3,-64.4,Unspecified,Ocean
28690,15.8,-65.1,Unspecified,Ocean
28691,16.3,-66.1,Unspecified,Ocean
28692,16.8,-66.7,Unspecified,Ocean
28693,17.3,-67.6,Unspecified,Ocean
28694,17.5,-68.2,Unspecified,Ocean
28695,17.6,-69.0,Unspecified,Ocean
28696,17.7,-69.9,Unspecified,Ocean
28697,17.7,-70.8,Unspecified,Ocean
28698,17.7,-71.5,Municipio de Oviedo,Pedernales
28699,17.6,-72.6,Unspecified,Ocean
28700,17.6,-73.3,Unspecified,Ocean
28701,17.5,-74.1,Unspecified,Ocean
28702,17.3,-75.1,Unspecified,Ocean
28703,16.5,-76.2,Unspecified,Ocean
28704,16.2,-76.8,Unspecified,Ocean
28705,16.0,-77.3,Unspecified,Ocean
28706,15.8,-77.8,Unspecified,Ocean
28707,15.8,-78.1,Unspecified,Ocean
28708,15.9,-78.5,Unspecified,Ocean
28709,16.0,-79.0,Unspecified,Ocean
28710,16.3,-79.5,Unspecified,Ocean
28711,16.8,-80.1,Unspecified,Ocean
28712,17.3,-81.0,Unspecified,Ocean
28713,17.6,-81.6,Unspecified,Ocean
28714,18.0,-82.4,Unspecified,Ocean
28715,18.5,-83.3,Unspecified,Ocean
28716,18.7,-83.7,Unspecified,Ocean
28717,19.2,-84.4,Unspecified,Ocean
28718,19.6,-85.1,Unspecified,Ocean
28719,19.9,-85.6,Unspecified,Ocean
28720,20.2,-86.2,Unspecified,Ocean
28721,20.6,-87.2,Solidaridad,Quintana Roo
28722,21.0,-88.5,Unspecified,Yucatán
28723,21.2,-89.4,Unspecified,Yucatán
28724,21.5,-90.6,Unspecified,Ocean
28725,21.6,-91.8,Unspecified,Ocean
28726,21.8,-92.7,Unspecified,Ocean
28727,22.1,-93.7,Unspecified,Ocean
28728,22.4,-94.2,Unspecified,Ocean
28729,22.8,-94.8,Unspecified,Ocean
28730,23.5,-95.7,Unspecified,Ocean
28731,23.9,-96.0,Unspecified,Ocean
28732,24.2,-96.2,Unspecified,Ocean
28733,25.1,-96.8,Unspecified,Ocean
28734,25.9,-97.2,Matamoros,Tamaulipas
28735,26.4,-97.7,Willacy County,Texas
28736,27.3,-98.1,Jim Wells County,Texas
28737,27.7,-98.4,Duval County,Texas
28738,27.7,-98.7,Duval County,Texas
28739,27.2,-99.2,Zapata County,Texas
28740,26.7,-99.5,Guerrero,Tamaulipas
28741,26.5,-99.7,Parás,Nuevo León
28742,26.1,-00.0,Unspecified,Adrar
28743,25.8,-00.3,Unspecified,Adrar
28745,28.5,-77.5,Unspecified,Ocean
28746,28.0,-78.1,Unspecified,Ocean
28747,27.7,-78.6,Unspecified,Ocean
28748,27.7,-78.9,Unspecified,Ocean
28749,27.7,-79.1,Unspecified,Ocean
28750,27.8,-79.2,Unspecified,Ocean
28751,27.9,-79.1,Unspecified,Ocean
28752,28.2,-78.7,Unspecified,Ocean
28753,29.1,-78.0,Unspecified,Ocean
28754,30.5,-77.0,Unspecified,Ocean
28755,31.8,-76.1,Unspecified,Ocean
28756,33.2,-75.1,Unspecified,Ocean
28757,34.2,-73.6,Unspecified,Ocean
28758,35.1,-72.1,Unspecified,Ocean
28759,35.9,-70.6,Unspecified,Ocean
28760,36.2,-69.2,Unspecified,Ocean
28761,36.3,-67.8,Unspecified,Ocean
28762,36.5,-66.6,Unspecified,Ocean
28763,36.6,-65.7,Unspecified,Ocean
28764,36.7,-64.9,Unspecified,Ocean
28765,36.8,-64.7,Unspecified,Ocean
28766,36.9,-64.5,Unspecified,Ocean
28767,37.0,-64.7,Unspecified,Ocean
28768,37.1,-64.9,Unspecified,Ocean
28769,37.3,-65.3,Unspecified,Ocean
28770,37.5,-65.6,Unspecified,Ocean
28771,37.7,-66.0,Unspecified,Ocean
28772,38.0,-66.5,Unspecified,Ocean
28773,38.0,-67.1,Unspecified,Ocean
28774,38.0,-67.8,Unspecified,Ocean
28775,38.0,-68.9,Unspecified,Ocean
28776,37.9,-70.5,Unspecified,Ocean
28777,37.9,-71.9,Unspecified,Ocean
28778,37.8,-73.3,Unspecified,Ocean
28779,37.7,-74.5,Unspecified,Ocean
28780,37.3,-75.3,Unspecified,Ocean
28781,36.5,-75.9,Currituck County,North Carolina
28782,35.6,-76.2,Hyde County,North Carolina
28783,34.7,-76.3,Carteret County,North Carolina
28784,33.8,-76.2,Unspecified,Ocean
28785,33.1,-76.0,Unspecified,Ocean
28786,32.4,-75.6,Unspecified,Ocean
28787,31.9,-75.0,Unspecified,Ocean
28788,31.5,-74.5,Unspecified,Ocean
28789,31.0,-74.0,Unspecified,Ocean
28790,30.5,-73.4,Unspecified,Ocean
28791,30.0,-73.0,Unspecified,Ocean
28792,29.6,-72.3,Unspecified,Ocean
28793,29.5,-71.5,Unspecified,Ocean
28794,29.5,-70.8,Unspecified,Ocean
28795,29.5,-70.0,Unspecified,Ocean
28796,29.5,-69.3,Unspecified,Ocean
28797,29.5,-68.5,Unspecified,Ocean
28798,29.5,-67.9,Unspecified,Ocean
28799,29.5,-67.5,Unspecified,Ocean
28801,14.0,-14.5,Tambacounda,Tambacounda
28802,14.1,-15.2,Unspecified,Kaffrine
28803,14.1,-16.2,Kaolack,Kaolack
28804,14.2,-17.2,Unspecified,Ocean
28805,14.3,-18.5,Unspecified,Ocean
28806,14.5,-20.0,Unspecified,Ocean
28807,14.5,-21.2,Unspecified,Ocean
28808,14.6,-22.9,Unspecified,Ocean
28809,14.6,-24.1,Unspecified,Ocean
28810,14.6,-25.1,Unspecified,Ocean
28811,14.8,-26.9,Unspecified,Ocean
28812,14.9,-28.2,Unspecified,Ocean
28813,15.0,-30.0,Unspecified,Ocean
28814,15.1,-31.1,Unspecified,Ocean
28815,15.3,-32.9,Unspecified,Ocean
28816,15.4,-34.5,Unspecified,Ocean
28817,15.6,-36.0,Unspecified,Ocean
28818,15.6,-37.1,Unspecified,Ocean
28819,15.8,-38.2,Unspecified,Ocean
28820,15.9,-39.7,Unspecified,Ocean
28821,16.0,-41.0,Unspecified,Ocean
28822,16.1,-42.1,Unspecified,Ocean
28823,16.1,-43.6,Unspecified,Ocean
28824,16.2,-45.0,Unspecified,Ocean
28825,16.3,-46.4,Unspecified,Ocean
28826,16.4,-47.4,Unspecified,Ocean
28827,16.5,-48.9,Unspecified,Ocean
28828,16.5,-50.0,Unspecified,Ocean
28829,16.5,-51.4,Unspecified,Ocean
28830,16.5,-52.7,Unspecified,Ocean
28831,16.3,-54.1,Unspecified,Ocean
28832,16.0,-55.7,Unspecified,Ocean
28833,15.8,-57.0,Unspecified,Ocean
28835,10.8,-15.0,Préfecture de Boké,Boké
28836,10.9,-16.2,Unspecified,Ocean
28837,10.9,-17.5,Unspecified,Ocean
28838,11.0,-18.9,Unspecified,Ocean
28839,11.0,-20.3,Unspecified,Ocean
28840,11.1,-20.3,Unspecified,Ocean
28841,11.3,-22.9,Unspecified,Ocean
28842,11.6,-24.0,Unspecified,Ocean
28843,11.6,-25.0,Unspecified,Ocean
28844,11.7,-26.2,Unspecified,Ocean
28845,11.7,-27.5,Unspecified,Ocean
28846,11.8,-29.0,Unspecified,Ocean
28847,12.0,-30.0,Unspecified,Ocean
28848,12.1,-31.6,Unspecified,Ocean
28849,12.1,-33.0,Unspecified,Ocean
28850,12.0,-34.5,Unspecified,Ocean
28851,12.0,-36.0,Unspecified,Ocean
28852,11.9,-36.5,Unspecified,Ocean
28853,11.9,-37.0,Unspecified,Ocean
28854,11.9,-37.5,Unspecified,Ocean
28855,11.9,-38.0,Unspecified,Ocean
28856,12.0,-38.7,Unspecified,Ocean
28857,12.1,-39.2,Unspecified,Ocean
28858,12.5,-39.8,Unspecified,Ocean
28859,13.0,-40.0,Unspecified,Ocean
28860,13.3,-40.2,Unspecified,Ocean
28861,13.6,-40.3,Unspecified,Ocean
28862,14.1,-40.4,Unspecified,Ocean
28863,14.6,-40.6,Unspecified,Ocean
28864,15.1,-41.0,Unspecified,Ocean
28865,15.5,-41.3,Unspecified,Ocean
28866,15.6,-41.8,Unspecified,Ocean
28867,16.0,-42.1,Unspecified,Ocean
28869,15.1,-18.7,Unspecified,Ocean
28870,15.2,-19.5,Unspecified,Ocean
28871,15.3,-20.2,Unspecified,Ocean
28872,15.3,-20.8,Unspecified,Ocean
28873,15.4,-21.5,Unspecified,Ocean
28874,15.5,-22.5,Unspecified,Ocean
28875,15.7,-23.1,Unspecified,Ocean
28876,16.0,-23.9,Unspecified,Ocean
28877,16.2,-24.2,Unspecified,Ocean
28878,16.9,-25.0,Unspecified,São Vicente
28879,17.4,-25.5,Unspecified,Ocean
28880,17.9,-26.1,Unspecified,Ocean
28881,18.1,-26.4,Unspecified,Ocean
28883,12.5,-47.0,Unspecified,Ocean
28884,12.6,-48.4,Unspecified,Ocean
28885,12.8,-49.8,Unspecified,Ocean
28886,13.0,-50.5,Unspecified,Ocean
28887,13.2,-51.2,Unspecified,Ocean
28888,13.5,-52.1,Unspecified,Ocean
28889,13.9,-53.0,Unspecified,Ocean
28890,14.2,-54.0,Unspecified,Ocean
28891,14.4,-55.1,Unspecified,Ocean
28892,14.5,-56.0,Unspecified,Ocean
28893,14.6,-57.0,Unspecified,Ocean
28894,14.6,-57.6,Unspecified,Ocean
28895,14.7,-58.2,Unspecified,Ocean
28896,14.9,-58.7,Unspecified,Ocean
28897,14.8,-59.8,Unspecified,Ocean
28898,14.6,-60.9,Unspecified,Le Marin
28899,14.5,-62.0,Unspecified,Ocean
28900,14.5,-63.0,Unspecified,Ocean
28901,14.5,-64.0,Unspecified,Ocean
28902,14.5,-64.7,Unspecified,Ocean
28903,14.5,-65.5,Unspecified,Ocean
28905,20.3,-93.0,Unspecified,Ocean
28906,20.7,-93.0,Unspecified,Ocean
28907,21.5,-93.0,Unspecified,Ocean
28908,22.1,-93.1,Unspecified,Ocean
28909,22.4,-93.4,Unspecified,Ocean
28910,22.6,-93.7,Unspecified,Ocean
28911,22.7,-94.6,Unspecified,Ocean
28912,22.8,-95.5,Unspecified,Ocean
28913,22.8,-96.2,Unspecified,Ocean
28914,22.8,-97.2,Unspecified,Ocean
28915,22.6,-97.8,Aldama,Tamaulipas
28916,22.4,-98.3,Pánuco,Veracruz
28917,22.2,-98.8,Tamuín,San Luis Potosí
28919,13.0,-17.1,Unspecified,Ocean
28920,13.0,-18.2,Unspecified,Ocean
28921,13.0,-19.6,Unspecified,Ocean
28922,13.0,-20.9,Unspecified,Ocean
28923,13.0,-22.0,Unspecified,Ocean
28924,13.0,-23.1,Unspecified,Ocean
28925,13.0,-24.5,Unspecified,Ocean
28926,13.0,-25.7,Unspecified,Ocean
28927,13.0,-27.0,Unspecified,Ocean
28929,17.0,-18.3,Unspecified,Ocean
28930,17.5,-18.2,Unspecified,Ocean
28931,18.0,-18.1,Unspecified,Ocean
28932,18.5,-18.2,Unspecified,Ocean
28933,19.0,-18.5,Unspecified,Ocean
28934,19.5,-18.9,Unspecified,Ocean
28935,20.0,-19.3,Unspecified,Ocean
28936,20.4,-19.8,Unspecified,Ocean
28937,20.5,-20.5,Unspecified,Ocean
28938,20.4,-21.2,Unspecified,Ocean
28939,20.3,-22.0,Unspecified,Ocean
28940,20.2,-22.8,Unspecified,Ocean
28941,20.0,-23.6,Unspecified,Ocean
28942,19.7,-24.3,Unspecified,Ocean
28944,25.0,-75.2,Unspecified,Ocean
28945,25.6,-74.2,Unspecified,Ocean
28946,26.2,-73.5,Unspecified,Ocean
28947,27.0,-72.9,Unspecified,Ocean
28948,27.9,-72.5,Unspecified,Ocean
28950,21.0,-71.0,Unspecified,Ocean
28951,21.5,-71.2,Grand Turk,Turks Islands
28952,22.0,-72.1,North Caicos,Caicos Islands
28953,22.3,-72.9,Unspecified,Mayaguana
28954,23.0,-73.8,Unspecified,Ocean
28955,23.9,-73.1,Unspecified,Ocean
28956,24.9,-72.8,Unspecified,Ocean
28957,26.0,-72.5,Unspecified,Ocean
28958,27.0,-72.5,Unspecified,Ocean
28960,15.5,-42.5,Unspecified,Ocean
28961,15.2,-43.6,Unspecified,Ocean
28962,14.9,-45.0,Unspecified,Ocean
28963,14.7,-46.3,Unspecified,Ocean
28964,14.6,-47.5,Unspecified,Ocean
28965,14.1,-48.2,Unspecified,Ocean
28966,14.0,-49.5,Unspecified,Ocean
28967,14.0,-50.5,Unspecified,Ocean
28968,14.1,-51.4,Unspecified,Ocean
28970,20.5,-54.0,Unspecified,Ocean
28971,20.7,-55.5,Unspecified,Ocean
28972,20.9,-57.0,Unspecified,Ocean
28973,21.0,-58.5,Unspecified,Ocean
28974,21.1,-60.0,Unspecified,Ocean
28975,21.4,-61.5,Unspecified,Ocean
28976,21.9,-62.9,Unspecified,Ocean
28977,22.4,-64.1,Unspecified,Ocean
28978,23.2,-65.2,Unspecified,Ocean
28979,24.5,-66.1,Unspecified,Ocean
28980,25.8,-66.8,Unspecified,Ocean
28981,26.9,-67.0,Unspecified,Ocean
28982,28.1,-66.5,Unspecified,Ocean
28983,29.4,-65.6,Unspecified,Ocean
28984,30.8,-64.3,Unspecified,Ocean
28985,32.1,-62.7,Unspecified,Ocean
28986,32.8,-60.9,Unspecified,Ocean
28987,33.0,-58.5,Unspecified,Ocean
28988,33.0,-56.2,Unspecified,Ocean
28989,33.0,-54.5,Unspecified,Ocean
28990,33.0,-52.9,Unspecified,Ocean
28991,33.1,-51.3,Unspecified,Ocean
28992,33.4,-50.1,Unspecified,Ocean
28993,33.9,-49.3,Unspecified,Ocean
28994,34.5,-48.5,Unspecified,Ocean
28995,34.9,-47.7,Unspecified,Ocean
28996,35.3,-46.9,Unspecified,Ocean
28997,35.6,-46.3,Unspecified,Ocean
28998,35.9,-46.1,Unspecified,Ocean
28999,36.2,-46.1,Unspecified,Ocean
29000,36.5,-46.2,Unspecified,Ocean
29001,36.7,-46.2,Unspecified,Ocean
29002,37.0,-46.0,Unspecified,Ocean
29003,37.5,-45.6,Unspecified,Ocean
29004,38.0,-45.1,Unspecified,Ocean
29005,38.4,-44.6,Unspecified,Ocean
29006,38.7,-44.1,Unspecified,Ocean
29007,39.0,-43.9,Unspecified,Ocean
29008,39.2,-43.9,Unspecified,Ocean
29009,39.3,-43.9,Unspecified,Ocean
29010,39.3,-44.1,Unspecified,Ocean
29011,39.1,-44.6,Unspecified,Ocean
29012,38.8,-45.1,Unspecified,Ocean
29013,38.7,-45.6,Unspecified,Ocean
29014,38.9,-46.1,Unspecified,Ocean
29015,39.5,-46.5,Unspecified,Ocean
29016,40.3,-46.7,Unspecified,Ocean
29017,41.2,-46.2,Unspecified,Ocean
29018,42.1,-45.0,Unspecified,Ocean
29019,42.7,-43.6,Unspecified,Ocean
29020,43.0,-42.0,Unspecified,Ocean
29021,43.0,-40.3,Unspecified,Ocean
29022,43.0,-38.5,Unspecified,Ocean
29023,43.0,-36.8,Unspecified,Ocean
29025,25.9,-70.9,Unspecified,Ocean
29026,26.1,-69.9,Unspecified,Ocean
29027,26.0,-68.7,Unspecified,Ocean
29028,25.5,-67.5,Unspecified,Ocean
29029,25.4,-66.1,Unspecified,Ocean
29030,25.7,-65.0,Unspecified,Ocean
29031,26.3,-64.8,Unspecified,Ocean
29032,26.8,-62.8,Unspecified,Ocean
29033,26.9,-61.2,Unspecified,Ocean
29034,25.0,-62.8,Unspecified,Ocean
29035,26.2,-64.8,Unspecified,Ocean
29036,28.8,-65.8,Unspecified,Ocean
29037,31.0,-66.2,Unspecified,Ocean
29039,17.2,-85.5,Unspecified,Ocean
29040,17.5,-85.5,Unspecified,Ocean
29041,18.2,-85.7,Unspecified,Ocean
29042,18.8,-85.8,Unspecified,Ocean
29043,19.7,-85.7,Unspecified,Ocean
29044,20.5,-85.3,Unspecified,Ocean
29045,21.4,-84.8,Unspecified,Ocean
29046,22.3,-84.2,Mantua,Pinar del Río
29047,23.3,-83.9,Unspecified,Ocean
29048,24.5,-83.6,Unspecified,Ocean
29049,24.8,-83.5,Unspecified,Ocean
29050,25.1,-83.3,Unspecified,Ocean
29051,25.8,-82.9,Unspecified,Ocean
29052,26.9,-82.1,Charlotte County,Florida
29053,27.6,-81.7,Hardee County,Florida
29054,28.0,-81.3,Osceola County,Florida
29055,28.1,-80.9,Osceola County,Florida
29056,28.0,-80.5,Brevard County,Florida
29057,27.8,-80.2,Unspecified,Ocean
29058,28.0,-80.0,Unspecified,Ocean
29059,28.6,-80.4,Brevard County,Florida
29060,29.1,-80.9,Volusia County,Florida
29061,29.9,-81.2,St. Johns County,Florida
29062,30.6,-81.5,Nassau County,Florida
29063,31.4,-81.8,Wayne County,Georgia
29064,32.0,-82.0,Tattnall County,Georgia
29065,32.6,-82.0,Bulloch County,Georgia
29066,33.0,-82.2,Burke County,Georgia
29067,33.5,-82.2,Columbia County,Georgia
29068,34.0,-82.3,Greenwood County,South Carolina
29069,34.4,-82.3,Abbeville County,South Carolina
29070,35.0,-82.0,Spartanburg County,South Carolina
29071,35.3,-81.8,Rutherford County,North Carolina
29072,35.7,-81.1,Catawba County,North Carolina
29073,35.9,-80.3,Davidson County,North Carolina
29074,35.9,-79.5,Alamance County,North Carolina
29075,35.6,-78.9,Wake County,North Carolina
29076,34.9,-78.7,Cumberland County,North Carolina
29077,34.2,-79.0,Horry County,South Carolina
29078,33.3,-79.2,Georgetown County,South Carolina
29079,33.2,-79.0,Unspecified,Ocean
29080,33.3,-78.7,Unspecified,Ocean
29081,33.4,-78.5,Unspecified,Ocean
29082,33.6,-78.2,Unspecified,Ocean
29083,33.8,-78.0,Brunswick County,North Carolina
29084,34.0,-77.8,New Hanover County,North Carolina
29085,34.7,-77.1,Onslow County,North Carolina
29086,35.4,-76.6,Beaufort County,North Carolina
29087,36.1,-75.9,Currituck County,North Carolina
29088,36.8,-75.0,Unspecified,Ocean
29089,37.2,-74.5,Unspecified,Ocean
29091,24.0,-80.5,Unspecified,Ocean
29092,24.5,-80.8,Unspecified,Ocean
29093,25.0,-81.0,Monroe County,Florida
29094,25.5,-81.1,Monroe County,Florida
29095,26.0,-81.2,Collier County,Florida
29096,26.5,-81.3,Collier County,Florida
29097,27.0,-81.3,Glades County,Florida
29098,27.5,-81.3,Highlands County,Florida
29099,28.0,-81.2,Osceola County,Florida
29100,28.7,-81.1,Seminole County,Florida
29101,29.5,-81.1,Flagler County,Florida
29102,30.1,-80.6,Unspecified,Ocean
29103,30.6,-79.6,Unspecified,Ocean
29104,30.9,-78.5,Unspecified,Ocean
29105,31.0,-77.4,Unspecified,Ocean
29106,30.9,-76.3,Unspecified,Ocean
29107,30.9,-75.2,Unspecified,Ocean
29108,30.8,-74.2,Unspecified,Ocean
29109,30.8,-73.4,Unspecified,Ocean
29110,31.1,-72.9,Unspecified,Ocean
29111,31.5,-72.5,Unspecified,Ocean
29112,32.1,-71.8,Unspecified,Ocean
29113,32.7,-71.2,Unspecified,Ocean
29114,33.7,-70.1,Unspecified,Ocean
29115,34.7,-68.4,Unspecified,Ocean
29116,35.1,-66.6,Unspecified,Ocean
29117,35.5,-64.3,Unspecified,Ocean
29118,35.5,-61.8,Unspecified,Ocean
29119,35.6,-59.3,Unspecified,Ocean
